Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,CLTV,Churn,Tenure_Group,Online Security_flag,Online Backup_flag,Device Protection_flag,Tech Support_flag,Streaming TV_flag,Streaming Movies_flag,Total_Services,Has_Addons,Has_Fiber,Has_Autopay,Is_Senior,Is_Family,Is_New_Customer,Avg_Charge
Male,No,Yes,No,2,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,3715,1,0-6,0,0,0,1,1,1,3,1,1,0,0,1,1,83.75
Female,No,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.5,5032,1,0-6,0,0,0,1,0,0,1,1,1,0,0,1,1,83.80833333333334
Female,Yes,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,5273,1,0-6,0,0,0,0,0,0,0,0,1,0,1,1,1,66.96000000000001
Male,No,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),104.8,3492,1,37-48,0,0,1,1,1,1,4,1,1,1,0,0,0,103.29875
Female,Yes,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.2,4517,1,25-36,1,0,0,0,0,0,1,1,1,1,1,1,0,71.4574074074074
Female,No,No,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.6,2115,1,13-24,0,0,0,0,0,0,0,0,1,1,0,0,0,76.4608695652174
Male,No,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,2568,1,25-36,0,0,1,0,1,1,3,1,1,0,0,1,0,102.3529411764706
Female,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,5679,1,0-6,0,0,0,0,0,1,1,1,1,0,0,0,1,85.0
Male,No,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.05,2966,1,7-12,0,0,0,0,1,0,1,1,1,1,0,0,0,83.41
Male,No,No,No,13,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),45.55,4856,1,13-24,1,0,0,1,1,0,3,1,0,1,0,0,0,45.92307692307692
Male,No,Yes,No,39,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.3,3364,1,37-48,0,1,0,0,1,0,2,1,1,0,0,1,0,83.74358974358974
Male,No,No,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.35,5974,1,25-36,0,1,0,0,0,0,1,1,1,1,0,0,0,81.1296875
Female,No,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,2744,1,25-36,0,0,1,0,1,1,3,1,1,0,0,0,0,100.78857142857143
Male,No,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),100.3,5170,1,49-60,0,1,0,0,1,1,3,1,1,1,0,1,0,100.25803571428571
Female,No,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.0,3535,1,7-12,0,0,0,0,0,0,0,0,0,0,0,1,0,19.462500000000002
Female,No,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,75.3,3244,1,0-6,1,0,0,0,0,0,1,1,1,0,0,0,1,75.3
Female,Yes,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.2,5808,1,0-6,0,0,1,0,1,0,2,1,1,0,1,0,1,86.55
Female,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.7,4880,1,0-6,0,0,0,0,1,0,1,1,1,0,1,0,1,85.7
Female,No,No,No,12,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,61.65,5670,1,7-12,1,0,1,1,0,0,3,1,0,0,0,0,0,59.479166666666664
Female,Yes,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),105.25,4196,1,61-72,1,0,1,0,1,1,4,1,1,1,1,1,0,104.40615384615384
Male,No,Yes,No,9,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,29.95,2573,1,7-12,0,1,0,0,0,0,1,1,0,0,0,1,0,27.66111111111111
Female,No,Yes,No,9,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,65.0,3983,1,7-12,1,1,1,1,0,0,4,1,0,0,0,1,0,73.67222222222222
Female,No,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.0,4479,1,7-12,0,0,0,0,0,0,0,0,0,1,0,0,0,19.657142857142855
Male,Yes,Yes,No,49,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),90.05,5059,1,49-60,0,1,0,0,0,1,2,1,1,1,1,1,0,92.80102040816327
Male,Yes,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),110.75,2728,1,37-48,0,1,1,1,1,1,5,1,1,1,1,1,0,109.02093023255813
Female,No,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.5,5720,1,61-72,0,1,1,0,1,1,4,1,1,0,0,1,0,107.47153846153846
Male,Yes,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.55,6268,1,49-60,1,0,1,0,1,1,4,1,1,1,1,1,0,103.47589285714285
Male,No,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.25,3573,1,7-12,0,0,0,0,0,1,1,1,1,0,0,1,0,85.53
Female,No,Yes,No,43,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,56.15,2152,1,37-48,0,0,0,0,1,0,1,1,0,0,0,1,0,58.12325581395349
Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.55,4996,1,0-6,0,0,0,0,1,1,2,1,1,0,0,0,1,89.55
Male,Yes,Yes,No,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.55,5604,1,13-24,0,0,0,0,1,1,2,1,1,0,1,1,0,94.9825
Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.7,2295,1,0-6,0,0,0,0,0,0,0,0,0,0,0,0,1,45.7
Female,Yes,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,89.5,2065,1,0-6,0,1,0,0,0,1,2,1,1,0,1,0,1,80.75
Female,No,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.55,2876,1,0-6,0,0,0,0,0,0,0,0,1,1,0,0,1,74.10000000000001
Female,No,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,74.6,3860,1,0-6,0,0,1,0,0,0,1,1,1,0,0,0,1,74.6
Female,Yes,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.65,5432,1,7-12,0,0,0,0,0,0,0,0,0,0,1,0,0,20.5375
Male,No,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.85,2362,1,0-6,0,0,0,0,0,0,0,0,0,0,0,1,1,17.95
Female,No,No,No,4,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.25,2038,1,0-6,0,0,0,0,0,0,0,0,0,0,0,0,1,24.0125
Female,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.65,2323,1,0-6,0,0,0,0,0,0,0,0,1,0,0,0,1,72.575
Female,No,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.65,2864,1,0-6,0,0,0,0,0,0,0,0,0,0,0,0,1,47.7625
Female,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.05,4838,1,0-6,0,0,0,0,0,0,0,0,1,0,0,0,1,75.05
Male,Yes,No,No,52,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.15,5597,1,49-60,0,1,0,0,1,1,3,1,0,0,1,0,0,49.05576923076923
Female,No,No,No,2,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,34.7,3146,1,0-6,0,0,0,0,0,1,1,1,0,0,0,0,1,31.125
Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.0,2046,1,0-6,0,0,0,0,0,1,1,1,1,0,0,1,1,80.0
Male,Yes,No,No,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.25,3475,1,0-6,1,0,0,0,0,0,1,1,0,0,1,0,1,45.55
Female,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.1,4965,1,0-6,0,0,0,0,0,0,0,0,1,1,0,0,1,90.23333333333333
Male,No,Yes,No,3,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,50.15,3273,1,0-6,0,0,1,0,0,0,1,1,0,0,0,1,1,56.050000000000004
Female,No,No,No,25,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.85,4535,1,25-36,1,1,0,0,0,0,2,1,1,1,0,0,0,80.61399999999999
Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,3556,1,0-6,0,0,0,0,0,0,0,0,0,0,0,0,1,19.55
Female,No,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,5640,1,0-6,0,0,0,0,0,1,1,1,1,0,0,1,1,95.325
Male,No,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.35,2450,1,0-6,0,0,0,0,0,0,0,0,0,0,0,0,1,47.166666666666664
Male,Yes,Yes,No,33,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.5,4333,1,25-36,0,0,0,0,1,1,2,1,1,0,1,1,0,94.10757575757576
Female,Yes,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),91.7,2482,1,25-36,1,1,1,0,0,0,3,1,1,1,1,0,0,91.93833333333333
Female,No,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,87.25,5269,1,37-48,0,0,1,1,0,0,2,1,1,0,0,0,0,87.59333333333333
Male,No,No,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,98.55,3658,1,7-12,1,0,0,0,1,1,3,1,1,0,0,0,0,100.85499999999999
Male,Yes,No,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.55,5444,1,13-24,0,0,1,0,1,1,3,1,1,0,1,0,0,92.14
Female,No,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.9,3579,1,13-24,0,1,0,0,0,1,2,1,1,1,0,0,0,84.63666666666667
Female,No,No,No,22,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.25,3161,1,13-24,0,0,0,0,1,1,2,1,1,0,0,0,0,86.72045454545454
Male,No,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,3038,1,0-6,0,0,0,0,0,0,0,0,1,0,0,1,1,69.61666666666666
Male,No,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.35,5264,1,13-24,0,0,0,0,1,1,2,1,1,0,0,0,0,96.31
Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,4248,1,0-6,0,0,0,0,0,0,0,0,0,0,0,0,1,19.9
Female,No,Yes,No,5,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,88.9,4356,1,0-6,1,0,1,0,0,1,3,1,1,0,0,1,1,90.83
Male,No,Yes,No,33,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,95.8,4161,1,25-36,0,0,1,0,1,1,3,1,1,0,0,1,0,92.02272727272727
Male,No,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,82.0,3051,1,0-6,0,1,0,0,0,0,1,1,1,0,0,0,1,92.325
Male,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.35,3478,1,0-6,0,0,0,0,0,0,0,0,0,0,0,0,1,44.75
Female,No,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,52.2,4138,1,0-6,0,0,0,1,0,0,1,1,0,0,0,0,1,52.2
Female,Yes,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,110.0,2403,1,37-48,1,1,1,0,1,1,5,1,1,0,1,0,0,105.97391304347826
Male,No,No,No,62,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,96.75,5016,1,61-72,0,0,1,0,1,1,3,1,1,0,0,0,0,98.79677419354839
Female,No,No,No,10,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,5184,1,7-12,0,0,0,1,1,1,3,1,1,0,0,0,0,105.825
Male,No,No,No,6,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.35,4694,1,0-6,0,1,0,0,1,0,2,1,1,0,0,0,1,81.575
Male,No,Yes,No,40,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.3,2576,1,37-48,0,1,0,0,1,1,3,1,1,0,0,1,0,102.82750000000001
Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.55,3042,1,0-6,0,0,0,0,0,0,0,0,1,0,0,0,1,69.55
Male,No,No,No,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),103.25,6105,1,49-60,0,1,1,0,1,1,4,1,1,1,0,0,0,103.75258620689655
Male,No,No,No,70,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),104.0,4544,1,61-72,1,0,0,1,1,1,4,1,1,1,0,0,0,103.57357142857143
Female,No,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,86.2,2969,1,0-6,0,0,1,0,0,1,2,1,1,0,0,0,1,89.35
Male,No,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.2,4123,1,13-24,0,1,1,1,1,1,5,1,1,0,0,1,0,110.33809523809524
Female,No,Yes,No,16,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.45,3696,1,13-24,0,1,1,0,1,0,3,1,1,1,0,1,0,89.390625
Male,Yes,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.6,3265,1,7-12,0,0,0,0,1,1,2,1,1,1,1,1,0,92.05
Male,No,Yes,No,60,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,90.95,4111,1,49-60,0,1,1,0,1,0,3,1,1,0,0,1,0,90.89
Female,No,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,108.55,4274,1,49-60,1,1,0,1,1,1,5,1,1,0,0,1,0,112.214
Female,Yes,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.85,5301,1,0-6,0,0,0,0,1,0,1,1,1,0,1,0,1,73.2
Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.4,3522,1,0-6,0,0,0,0,0,0,0,0,0,0,0,0,1,44.4
Female,Yes,No,No,55,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,100.0,5679,1,49-60,0,0,1,0,1,1,3,1,1,0,1,0,0,100.16909090909091
Female,No,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.8,2653,1,7-12,0,0,0,0,0,0,0,0,0,1,0,1,0,19.133333333333333
Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.9,5951,1,0-6,0,0,0,0,1,1,2,1,1,0,0,0,1,89.9
Female,No,No,No,62,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,100.15,5600,1,61-72,0,0,1,0,1,1,3,1,1,0,0,0,0,103.44596774193548
Male,No,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,50.8,3718,1,0-6,0,1,0,0,0,0,1,1,0,0,0,0,1,50.8
Male,Yes,Yes,No,20,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.65,5849,1,13-24,0,1,0,0,0,0,1,1,1,0,1,1,0,73.175
Female,No,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.1,5861,1,0-6,0,1,0,0,1,1,3,1,1,0,0,0,1,102.46666666666665
Male,No,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.65,3665,1,13-24,0,0,0,0,1,1,2,1,1,1,0,0,0,95.66136363636365
Male,No,Yes,No,4,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,80.6,3080,1,0-6,0,0,1,1,0,0,2,1,1,0,0,1,1,79.7875
Male,No,Yes,No,59,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,85.55,6304,1,49-60,0,0,0,0,0,1,1,1,1,0,0,1,0,86.18050847457627
Female,No,No,No,60,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.8,4941,1,49-60,0,1,0,0,1,1,3,1,0,0,0,0,0,50.45666666666667
Female,No,No,No,15,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,105.1,2122,1,13-24,1,0,1,1,1,1,5,1,1,0,0,0,0,105.51666666666667
Male,No,No,No,10,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.1,5803,1,7-12,1,1,1,1,1,1,6,1,1,0,0,0,0,104.33
Female,No,No,No,6,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,83.9,3962,1,0-6,0,0,1,0,0,1,2,1,1,0,0,0,1,82.925
Female,No,Yes,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,100.55,5413,1,61-72,1,1,1,0,1,0,4,1,1,0,0,1,0,98.65634920634922
Male,No,Yes,No,50,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.85,5812,1,49-60,0,1,1,0,1,1,4,1,1,1,0,1,0,100.35799999999999
Female,No,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.6,5768,1,0-6,0,0,0,0,0,0,0,0,0,0,0,0,1,24.6
Female,No,No,No,12,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.9,5559,1,7-12,1,0,0,1,1,1,4,1,1,1,0,0,0,93.41250000000001
Female,No,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),98.3,2954,1,7-12,0,0,1,0,1,1,3,1,1,1,0,0,0,102.61111111111111
Male,No,No,No,17,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,93.85,4940,1,13-24,1,0,0,0,1,1,3,1,1,0,0,0,0,95.62647058823529
Male,Yes,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.5,4038,1,7-12,0,0,1,0,1,1,3,1,1,0,1,0,0,102.06666666666666
Male,Yes,No,No,10,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,72.85,3189,1,7-12,0,1,0,0,0,0,1,1,1,0,1,0,0,68.865
Male,Yes,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.55,4369,1,0-6,0,0,0,0,0,0,0,0,1,0,1,1,1,73.55
Female,Yes,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.4,3501,1,0-6,0,1,0,0,0,0,1,1,1,0,1,0,1,68.35000000000001
Female,No,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.15,4806,1,13-24,0,1,1,0,0,0,2,1,1,0,0,0,0,73.25384615384615
Female,Yes,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.6,2467,1,0-6,0,0,0,0,0,1,1,1,1,0,1,0,1,90.025
Female,No,No,No,6,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.05,3263,1,0-6,1,0,0,0,0,0,1,1,1,0,0,0,1,72.41666666666667
Female,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.4,2054,1,0-6,0,0,0,0,0,0,0,0,1,1,0,0,1,71.93333333333334
Male,Yes,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.05,2074,1,25-36,0,0,1,0,1,1,3,1,1,0,1,0,0,97.02285714285715
Male,Yes,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.95,5900,1,0-6,0,0,0,0,0,0,0,0,0,0,1,0,1,42.575
Male,No,Yes,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),44.7,3700,1,0-6,0,0,0,0,0,0,0,0,0,1,0,1,1,44.7
Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.7,3571,1,0-6,0,0,0,0,0,0,0,0,0,0,0,0,1,45.7
Male,Yes,No,No,8,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),100.3,5084,1,7-12,1,0,0,1,1,1,4,1,1,1,1,0,0,104.04375
Male,No,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.25,4489,1,7-12,0,0,0,0,0,0,0,0,0,0,0,0,0,16.04285714285714
Female,No,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.0,3391,1,0-6,0,0,0,0,1,1,2,1,1,0,0,0,1,87.4
Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,90.55,2627,1,0-6,0,0,0,0,1,1,2,1,1,0,0,0,1,90.55
Male,Yes,Yes,No,44,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,30.35,4829,1,37-48,0,1,0,0,0,0,1,1,0,0,1,1,0,30.902272727272727
Male,No,No,No,71,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,108.05,5200,1,61-72,1,0,1,1,1,1,5,1,1,0,0,0,0,106.08661971830985
Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.9,5367,1,0-6,0,0,0,0,0,0,0,0,1,0,0,0,1,69.9
Male,Yes,Yes,No,62,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.75,5052,1,61-72,0,1,1,0,1,1,4,1,1,0,1,1,0,102.95725806451614
Male,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.6,5228,1,0-6,0,0,0,0,0,1,1,1,1,0,0,0,1,86.6
Female,Yes,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.6,3601,1,25-36,0,1,0,0,0,0,1,1,1,1,1,1,0,80.5
Female,No,No,No,35,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),85.3,2455,1,25-36,0,1,0,1,0,0,2,1,1,1,0,0,0,83.35714285714286
Female,No,No,No,34,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.0,2318,1,25-36,0,0,0,0,0,0,0,0,1,1,0,0,0,71.06176470588235
Female,Yes,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.3,5419,1,0-6,0,0,0,0,1,1,2,1,1,0,1,0,1,106.1125
Female,No,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.35,3077,1,7-12,0,0,1,0,1,1,3,1,1,0,0,0,0,94.41428571428571
Male,Yes,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.5,2377,1,25-36,0,0,0,0,0,0,0,0,1,0,1,1,0,70.1462962962963
Female,No,No,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.1,4260,1,13-24,0,0,0,1,0,1,2,1,1,0,0,0,0,89.59722222222223
Female,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,68.95,5225,1,0-6,0,0,0,0,0,0,0,0,1,0,0,0,1,59.875
